seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27375,PRJNA747871_OG229_12025,1.0,1.00,,,,
CP107963.region022,CP108368.region015,OHT02_27380,OG229_12020,1.0,1.00,85177.0,85324.0,15441.0,15294.0
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27385,PRJNA747871_OG229_12015,0.99,0.99,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27385,PRJNA747871_OG229_12110,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27390,PRJNA747871_OG229_12010,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27395,PRJNA747871_OG229_12005,0.99,0.99,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27400,PRJNA747871_OG229_12000,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27405,PRJNA747871_OG229_11995,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27410,PRJNA747871_OG229_11990,0.99,0.99,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27415,PRJNA747871_OG229_11985,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27420,PRJNA747871_OG229_11980,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27425,PRJNA747871_OG229_11975,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27430,PRJNA747871_OG229_11970,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27435,PRJNA747871_OG229_11965,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27440,PRJNA747871_OG229_11960,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27445,PRJNA747871_OG229_11955,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27450,PRJNA747871_OG229_11950,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27455,PRJNA747871_OG229_11945,1.0,1.00,,,,
CP107963.region022,CP108368.region015,PRJNA747871_OHT02_27460,PRJNA747871_OG229_11940,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27235,PRJNA747871_OG301_26260,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27240,PRJNA747871_OG301_26265,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27245,PRJNA747871_OG301_26270,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27250,PRJNA747871_OG301_26275,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27255,PRJNA747871_OG301_26280,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27260,PRJNA747871_OG301_26285,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27265,PRJNA747871_OG301_26290,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27270,PRJNA747871_OG301_26295,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27275,PRJNA747871_OG301_26300,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27280,PRJNA747871_OG301_26305,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27285,PRJNA747871_OG301_26310,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27290,PRJNA747871_OG301_26315,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27290,PRJNA747871_OG301_26410,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27295,PRJNA747871_OG301_26320,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27300,PRJNA747871_OG301_26325,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27305,PRJNA747871_OG301_26330,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27310,PRJNA747871_OG301_26335,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27315,PRJNA747871_OG301_26340,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27320,PRJNA747871_OG301_26345,1.0,1.00,,,,
CP107963.region022,CP108974.region019,OHT02_27325,OG301_26350,1.0,1.00,17759.0,19181.0,17759.0,19181.0
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27330,PRJNA747871_OG301_26355,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27335,PRJNA747871_OG301_26360,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27340,PRJNA747871_OG301_26365,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27345,OG301_26370,0.89,0.89,,,53131.0,59070.0
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27350,PRJNA747871_OG301_26375,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27355,PRJNA747871_OG301_26380,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27360,PRJNA747871_OG301_26385,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27365,PRJNA747871_OG301_26390,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27370,PRJNA747871_OG301_26395,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27375,PRJNA747871_OG301_26400,0.98,1.00,,,,
CP107963.region022,CP108974.region019,OHT02_27380,OG301_26405,1.0,1.00,85177.0,85324.0,85143.0,85290.0
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27385,PRJNA747871_OG301_26315,0.97,0.97,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27385,PRJNA747871_OG301_26410,0.96,0.97,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27390,PRJNA747871_OG301_26415,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27395,PRJNA747871_OG301_26420,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27400,PRJNA747871_OG301_26425,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27405,PRJNA747871_OG301_26430,0.99,0.99,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27410,PRJNA747871_OG301_26435,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27415,PRJNA747871_OG301_26440,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27420,PRJNA747871_OG301_26445,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27425,PRJNA747871_OG301_26450,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27430,PRJNA747871_OG301_26455,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27435,PRJNA747871_OG301_26460,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27440,PRJNA747871_OG301_26465,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27445,PRJNA747871_OG301_26470,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27450,PRJNA747871_OG301_26475,1.0,1.00,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27455,PRJNA747871_OG301_26480,0.87,0.87,,,,
CP107963.region022,CP108974.region019,PRJNA747871_OHT02_27460,PRJNA747871_OG301_26485,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11940,PRJNA747871_OG301_26485,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11945,PRJNA747871_OG301_26480,0.87,0.87,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11950,PRJNA747871_OG301_26475,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11955,PRJNA747871_OG301_26470,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11960,PRJNA747871_OG301_26465,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11965,PRJNA747871_OG301_26460,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11970,PRJNA747871_OG301_26455,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11975,PRJNA747871_OG301_26450,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11980,PRJNA747871_OG301_26445,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11985,PRJNA747871_OG301_26440,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11990,PRJNA747871_OG301_26435,0.99,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_11995,PRJNA747871_OG301_26430,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12000,PRJNA747871_OG301_26425,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12005,PRJNA747871_OG301_26420,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12010,PRJNA747871_OG301_26415,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12015,PRJNA747871_OG301_26315,0.97,0.97,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12015,PRJNA747871_OG301_26410,0.97,0.98,,,,
CP108368.region015,CP108974.region019,OG229_12020,OG301_26405,1.0,1.00,15441.0,15294.0,85143.0,85290.0
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12025,PRJNA747871_OG301_26400,0.98,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12030,PRJNA747871_OG301_26395,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12035,PRJNA747871_OG301_26390,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12040,PRJNA747871_OG301_26385,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12045,PRJNA747871_OG301_26380,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12050,PRJNA747871_OG301_26375,0.99,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12055,OG301_26370,0.89,0.89,,,53131.0,59070.0
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12060,PRJNA747871_OG301_26365,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12065,PRJNA747871_OG301_26360,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12070,PRJNA747871_OG301_26355,1.0,1.00,,,,
CP108368.region015,CP108974.region019,OG229_12075,OG301_26350,1.0,1.00,82847.0,81425.0,17759.0,19181.0
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12080,PRJNA747871_OG301_26345,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12085,PRJNA747871_OG301_26340,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12090,PRJNA747871_OG301_26335,0.99,0.99,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12095,PRJNA747871_OG301_26330,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12100,PRJNA747871_OG301_26325,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12105,PRJNA747871_OG301_26320,0.99,0.99,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12110,PRJNA747871_OG301_26315,0.97,0.97,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12110,PRJNA747871_OG301_26410,0.96,0.97,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12115,PRJNA747871_OG301_26310,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12120,PRJNA747871_OG301_26305,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12125,PRJNA747871_OG301_26300,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12130,PRJNA747871_OG301_26295,0.99,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12135,PRJNA747871_OG301_26290,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12140,PRJNA747871_OG301_26285,0.98,0.99,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12145,PRJNA747871_OG301_26280,0.85,0.90,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12150,PRJNA747871_OG301_26275,0.86,0.94,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12155,PRJNA747871_OG301_26270,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12160,PRJNA747871_OG301_26265,1.0,1.00,,,,
CP108368.region015,CP108974.region019,PRJNA747871_OG229_12165,PRJNA747871_OG301_26260,1.0,1.00,,,,
