CP108106.region004 vs CP108253.region034
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG515_02370  PRJNA747871_OHB58_03570  0.31      0.43      
PRJNA747871_OG515_02370  PRJNA747871_OHB58_03580  0.93      0.96      
PRJNA747871_OG515_02375  PRJNA747871_OHB58_03585  0.96      0.97      
PRJNA747871_OG515_02380  PRJNA747871_OHB58_03590  0.97      0.98      

CP109038.region033 vs CP130716.region004
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OIE42_33950  PRJNA747871_OHB58_03610  0.99      0.99      
PRJNA747871_OIE42_33955  PRJNA747871_OHB58_03605  0.98      0.99      
PRJNA747871_OIE42_33960  PRJNA747871_OHB58_03600  0.85      0.87      
PRJNA747871_OIE42_33965  PRJNA747871_OHB58_03595  0.99      0.99      
PRJNA747871_OIE42_33970  PRJNA747871_OHB58_03590  0.99      1.00      
PRJNA747871_OIE42_33975  PRJNA747871_OHB58_03585  0.99      1.00      
PRJNA747871_OIE42_33980  PRJNA747871_OHB58_03570  0.31      0.43      
PRJNA747871_OIE42_33980  PRJNA747871_OHB58_03580  0.98      0.99      
PRJNA747871_OIE42_33985  PRJNA747871_OHB58_03575  0.99      0.99      
PRJNA747871_OIE42_33990  PRJNA747871_OHB58_03570  0.97      0.98      
PRJNA747871_OIE42_33990  PRJNA747871_OHB58_03580  0.31      0.43      
PRJNA747871_OIE42_33995  PRJNA747871_OHB58_03560  0.38      0.50      
PRJNA747871_OIE42_33995  PRJNA747871_OHB58_03565  0.99      1.00      
PRJNA747871_OIE42_34000  PRJNA747871_OHB58_03560  0.99      0.99      
PRJNA747871_OIE42_34000  PRJNA747871_OHB58_03565  0.38      0.49      
PRJNA747871_OIE42_34005  PRJNA747871_OHB58_03555  1.00      1.00      
PRJNA747871_OIE42_34010  PRJNA747871_OHB58_03550  1.00      1.00      
PRJNA747871_OIE42_34015  PRJNA747871_OHB58_03545  1.00      1.00      
PRJNA747871_OIE42_34020  PRJNA747871_OHB58_03540  0.99      0.99      
PRJNA747871_OIE42_34025  PRJNA747871_OHB58_03535  0.99      1.00      
PRJNA747871_OIE42_34030  PRJNA747871_OHB58_03530  0.99      0.99      
PRJNA747871_OIE42_34045  PRJNA747871_OHB58_03525  0.99      0.99      
PRJNA747871_OIE42_34050  PRJNA747871_OHB58_03520  0.99      0.99      
PRJNA747871_OIE42_34055  PRJNA747871_OHB58_03515  0.99      0.99      
PRJNA747871_OIE42_34060  PRJNA747871_OHB58_03510  0.99      1.00      
PRJNA747871_OIE42_34065  PRJNA747871_OHB58_03505  0.67      0.67      
PRJNA747871_OIE42_34070  PRJNA747871_OHB58_03500  0.96      0.96      
PRJNA747871_OIE42_34075  PRJNA747871_OHB58_03495  0.99      1.00      
PRJNA747871_OIE42_34080  PRJNA747871_OHB58_03490  0.99      0.99      
PRJNA747871_OIE42_34085  PRJNA747871_OHB58_03485  1.00      1.00      
PRJNA747871_OIE42_34090  PRJNA747871_OHB58_03480  0.99      0.99      
PRJNA747871_OIE42_34095  PRJNA747871_OHB58_03475  1.00      1.00      
PRJNA747871_OIE42_34100  PRJNA747871_OHB58_03470  0.98      0.99      
PRJNA747871_OIE42_34105  PRJNA747871_OHB58_03465  0.98      0.98      
