seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39110,PRJNA747871_OH791_34175,0.94,0.96,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39115,PRJNA747871_OH791_34170,0.95,0.98,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39120,PRJNA747871_OH791_34165,0.96,0.97,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39125,PRJNA747871_OH791_34160,0.97,0.98,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39130,PRJNA747871_OH791_34155,0.98,0.98,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39135,PRJNA747871_OH791_34150,0.95,0.97,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39140,PRJNA747871_OH791_34145,0.98,0.99,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39145,PRJNA747871_OH791_34140,0.96,0.98,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39150,PRJNA747871_OH791_34135,0.97,0.98,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39155,PRJNA747871_OH791_34130,0.91,0.93,,,,
CP109126.region002,CP109317.region027,PRJNA747871_OHA57_39160,PRJNA747871_OH791_34125,0.96,0.97,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39070,PRJNA747871_OH828_33975,0.96,0.96,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39075,PRJNA747871_OH828_33970,0.93,0.95,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39080,PRJNA747871_OH828_33965,0.97,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39085,PRJNA747871_OH828_33960,0.92,0.96,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39090,PRJNA747871_OH828_33955,0.95,0.97,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39095,PRJNA747871_OH828_33950,0.96,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39100,PRJNA747871_OH828_33945,0.93,0.96,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39105,PRJNA747871_OH828_33940,0.94,0.96,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39110,PRJNA747871_OH828_33935,0.94,0.96,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39115,PRJNA747871_OH828_33930,0.95,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39120,PRJNA747871_OH828_33925,0.96,0.97,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39125,PRJNA747871_OH828_33920,0.97,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39130,PRJNA747871_OH828_33915,0.98,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39135,PRJNA747871_OH828_33910,0.95,0.97,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39140,PRJNA747871_OH828_33905,0.98,0.99,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39145,PRJNA747871_OH828_33900,0.96,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39150,PRJNA747871_OH828_33895,0.97,0.98,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39155,PRJNA747871_OH828_33890,0.91,0.93,,,,
CP109126.region002,CP109368.region026,PRJNA747871_OHA57_39160,PRJNA747871_OH828_33885,0.95,0.97,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39075,PRJNA747871_OHA80_04365,0.76,0.84,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39080,PRJNA747871_OHA80_04370,0.74,0.83,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39095,PRJNA747871_OHA80_04385,0.74,0.83,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39120,PRJNA747871_OHA80_04410,0.73,0.83,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39125,PRJNA747871_OHA80_04415,0.74,0.84,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39130,PRJNA747871_OHA80_04420,0.79,0.89,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39140,PRJNA747871_OHA80_04430,0.77,0.84,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39150,PRJNA747871_OHA80_04440,0.81,0.88,,,,
CP109126.region002,CP109389.region010,PRJNA747871_OHA57_39155,PRJNA747871_OHA80_04445,0.79,0.87,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39075,PRJNA747871_OG443_04305,0.76,0.84,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39080,PRJNA747871_OG443_04310,0.74,0.83,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39095,PRJNA747871_OG443_04325,0.74,0.83,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39120,PRJNA747871_OG443_04350,0.74,0.83,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39125,PRJNA747871_OG443_04355,0.74,0.85,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39130,PRJNA747871_OG443_04360,0.79,0.89,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39140,PRJNA747871_OG443_04370,0.81,0.88,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39150,PRJNA747871_OG443_04380,0.81,0.88,,,,
CP109126.region002,CP109393.region010,PRJNA747871_OHA57_39155,PRJNA747871_OG443_04385,0.79,0.87,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39075,PRJNA747871_OG501_04585,0.73,0.82,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39080,PRJNA747871_OG501_04590,0.74,0.83,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39095,PRJNA747871_OG501_04605,0.74,0.83,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39120,PRJNA747871_OG501_04630,0.74,0.83,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39125,PRJNA747871_OG501_04635,0.74,0.85,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39130,PRJNA747871_OG501_04640,0.79,0.89,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39140,PRJNA747871_OG501_04650,0.85,0.93,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39150,PRJNA747871_OG501_04660,0.81,0.88,,,,
CP109126.region002,CP109421.region009,PRJNA747871_OHA57_39155,PRJNA747871_OG501_04665,0.79,0.87,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39075,PRJNA747871_OG275_33505,0.76,0.84,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39080,PRJNA747871_OG275_33500,0.74,0.83,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39095,PRJNA747871_OG275_33485,0.74,0.83,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39120,PRJNA747871_OG275_33460,0.73,0.83,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39125,PRJNA747871_OG275_33455,0.73,0.84,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39130,PRJNA747871_OG275_33450,0.79,0.89,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39140,PRJNA747871_OG275_33440,0.8,0.88,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39150,PRJNA747871_OG275_33430,0.81,0.88,,,,
CP109126.region002,CP109483.region024,PRJNA747871_OHA57_39155,PRJNA747871_OG275_33425,0.79,0.87,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39075,PRJNA747871_OG442_04540,0.76,0.84,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39080,PRJNA747871_OG442_04545,0.74,0.83,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39095,PRJNA747871_OG442_04560,0.74,0.83,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39120,PRJNA747871_OG442_04585,0.74,0.83,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39125,PRJNA747871_OG442_04590,0.74,0.85,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39130,PRJNA747871_OG442_04595,0.79,0.89,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39140,PRJNA747871_OG442_04605,0.8,0.88,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39150,PRJNA747871_OG442_04615,0.81,0.88,,,,
CP109126.region002,CP109495.region010,PRJNA747871_OHA57_39155,PRJNA747871_OG442_04620,0.79,0.87,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39070,PRJNA747871_OIF37_34000,0.96,0.96,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39075,PRJNA747871_OIF37_33995,0.94,0.95,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39080,PRJNA747871_OIF37_33990,0.96,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39085,PRJNA747871_OIF37_33985,0.92,0.96,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39090,PRJNA747871_OIF37_33980,0.95,0.97,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39095,PRJNA747871_OIF37_33975,0.95,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39100,PRJNA747871_OIF37_33970,0.93,0.95,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39105,PRJNA747871_OIF37_33965,0.94,0.96,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39110,PRJNA747871_OIF37_33960,0.94,0.96,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39115,PRJNA747871_OIF37_33955,0.95,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39120,PRJNA747871_OIF37_33950,0.96,0.97,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39125,PRJNA747871_OIF37_33945,0.97,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39130,PRJNA747871_OIF37_33940,0.98,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39135,PRJNA747871_OIF37_33935,0.94,0.97,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39140,PRJNA747871_OIF37_33930,0.98,0.99,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39145,PRJNA747871_OIF37_33925,0.96,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39150,PRJNA747871_OIF37_33920,0.97,0.98,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39155,PRJNA747871_OIF37_33915,0.91,0.93,,,,
CP109126.region002,CP109522.region026,PRJNA747871_OHA57_39160,PRJNA747871_OIF37_33910,0.93,0.95,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34095,PRJNA747871_OH828_33850,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34100,PRJNA747871_OH828_33855,0.97,0.98,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34105,PRJNA747871_OH828_33860,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34110,PRJNA747871_OH828_33865,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34115,PRJNA747871_OH828_33870,0.98,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34125,PRJNA747871_OH828_33885,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34130,PRJNA747871_OH828_33890,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34135,PRJNA747871_OH828_33895,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34140,PRJNA747871_OH828_33900,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34145,PRJNA747871_OH828_33905,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34150,PRJNA747871_OH828_33910,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34155,PRJNA747871_OH828_33915,0.99,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34160,PRJNA747871_OH828_33920,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34165,PRJNA747871_OH828_33925,0.99,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34170,PRJNA747871_OH828_33930,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34175,PRJNA747871_OH828_33935,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34180,PRJNA747871_OH828_33940,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34185,PRJNA747871_OH828_33945,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34190,PRJNA747871_OH828_33950,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34195,PRJNA747871_OH828_33955,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34200,PRJNA747871_OH828_33960,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34205,PRJNA747871_OH828_33965,0.99,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34210,PRJNA747871_OH828_33970,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34215,PRJNA747871_OH828_33975,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34220,PRJNA747871_OH828_33980,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34225,PRJNA747871_OH828_33985,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34230,PRJNA747871_OH828_33990,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34235,PRJNA747871_OH828_33995,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34240,PRJNA747871_OH828_34000,0.99,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34245,PRJNA747871_OH828_34005,0.99,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34250,PRJNA747871_OH828_34010,1.0,1.00,,,,
CP109317.region027,CP109368.region026,OH791_34255,OH828_34015,0.99,0.99,68122.0,67906.0,68122.0,67906.0
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34260,PRJNA747871_OH828_34020,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34265,PRJNA747871_OH828_34025,0.99,0.99,,,,
CP109317.region027,CP109368.region026,OH791_34270,OH828_34030,0.98,0.98,70963.0,70300.0,70954.0,70291.0
CP109317.region027,CP109368.region026,OH791_34275,OH828_34035,0.97,0.98,70909.0,71827.0,70900.0,71818.0
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34280,PRJNA747871_OH828_34040,1.0,1.00,,,,
CP109317.region027,CP109368.region026,OH791_34285,OH828_34045,0.98,0.98,72960.0,72786.0,72951.0,72777.0
CP109317.region027,CP109368.region026,OH791_34290,OH828_34050,0.78,0.79,72971.0,73285.0,72962.0,73268.0
CP109317.region027,CP109368.region026,OH791_34295,OH828_34055,0.97,0.97,73601.0,74105.0,73587.0,74088.0
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34300,PRJNA747871_OH828_34060,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34305,PRJNA747871_OH828_34065,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34310,PRJNA747871_OH828_34070,1.0,1.00,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34315,PRJNA747871_OH828_34075,0.99,0.99,,,,
CP109317.region027,CP109368.region026,PRJNA747871_OH791_34320,PRJNA747871_OH828_34080,1.0,1.00,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34130,PRJNA747871_OHA80_04445,0.8,0.88,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34135,PRJNA747871_OHA80_04440,0.81,0.88,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34140,PRJNA747871_OHA80_04435,0.7,0.88,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34145,PRJNA747871_OHA80_04430,0.77,0.85,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34155,PRJNA747871_OHA80_04420,0.78,0.89,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34160,PRJNA747871_OHA80_04415,0.75,0.85,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34165,PRJNA747871_OHA80_04410,0.73,0.83,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34190,PRJNA747871_OHA80_04385,0.74,0.84,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34195,PRJNA747871_OHA80_04380,0.7,0.80,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34205,PRJNA747871_OHA80_04370,0.75,0.84,,,,
CP109317.region027,CP109389.region010,PRJNA747871_OH791_34210,PRJNA747871_OHA80_04365,0.75,0.83,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34130,PRJNA747871_OG443_04385,0.8,0.88,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34135,PRJNA747871_OG443_04380,0.81,0.88,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34140,PRJNA747871_OG443_04375,0.7,0.88,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34145,PRJNA747871_OG443_04370,0.81,0.88,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34155,PRJNA747871_OG443_04360,0.78,0.89,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34160,PRJNA747871_OG443_04355,0.75,0.86,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34165,PRJNA747871_OG443_04350,0.73,0.83,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34190,PRJNA747871_OG443_04325,0.74,0.84,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34195,PRJNA747871_OG443_04320,0.7,0.80,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34205,PRJNA747871_OG443_04310,0.75,0.84,,,,
CP109317.region027,CP109393.region010,PRJNA747871_OH791_34210,PRJNA747871_OG443_04305,0.75,0.83,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34130,PRJNA747871_OG501_04665,0.8,0.88,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34135,PRJNA747871_OG501_04660,0.81,0.88,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34140,PRJNA747871_OG501_04655,0.7,0.88,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34145,PRJNA747871_OG501_04650,0.85,0.93,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34155,PRJNA747871_OG501_04640,0.78,0.89,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34160,PRJNA747871_OG501_04635,0.75,0.86,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34165,PRJNA747871_OG501_04630,0.73,0.83,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34190,PRJNA747871_OG501_04605,0.74,0.84,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34195,PRJNA747871_OG501_04600,0.7,0.80,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34205,PRJNA747871_OG501_04590,0.75,0.84,,,,
CP109317.region027,CP109421.region009,PRJNA747871_OH791_34210,PRJNA747871_OG501_04585,0.73,0.80,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34130,PRJNA747871_OG275_33425,0.8,0.88,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34135,PRJNA747871_OG275_33430,0.81,0.88,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34140,PRJNA747871_OG275_33435,0.7,0.88,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34145,PRJNA747871_OG275_33440,0.8,0.88,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34155,PRJNA747871_OG275_33450,0.78,0.89,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34160,PRJNA747871_OG275_33455,0.74,0.85,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34165,PRJNA747871_OG275_33460,0.73,0.83,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34190,PRJNA747871_OG275_33485,0.74,0.84,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34195,PRJNA747871_OG275_33490,0.7,0.80,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34205,PRJNA747871_OG275_33500,0.75,0.84,,,,
CP109317.region027,CP109483.region024,PRJNA747871_OH791_34210,PRJNA747871_OG275_33505,0.75,0.83,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34130,PRJNA747871_OG442_04620,0.8,0.88,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34135,PRJNA747871_OG442_04615,0.81,0.88,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34140,PRJNA747871_OG442_04610,0.7,0.88,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34145,PRJNA747871_OG442_04605,0.8,0.88,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34155,PRJNA747871_OG442_04595,0.78,0.89,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34160,PRJNA747871_OG442_04590,0.75,0.86,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34165,PRJNA747871_OG442_04585,0.73,0.83,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34190,PRJNA747871_OG442_04560,0.74,0.84,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34205,PRJNA747871_OG442_04545,0.75,0.84,,,,
CP109317.region027,CP109495.region010,PRJNA747871_OH791_34210,PRJNA747871_OG442_04540,0.75,0.83,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34095,PRJNA747871_OIF37_33880,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34100,PRJNA747871_OIF37_33885,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34105,PRJNA747871_OIF37_33890,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34110,PRJNA747871_OIF37_33895,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34115,PRJNA747871_OIF37_33900,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34120,PRJNA747871_OIF37_33905,0.99,0.99,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34125,PRJNA747871_OIF37_33910,0.98,0.98,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34130,PRJNA747871_OIF37_33915,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34135,PRJNA747871_OIF37_33920,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34140,PRJNA747871_OIF37_33925,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34145,PRJNA747871_OIF37_33930,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34150,PRJNA747871_OIF37_33935,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34155,PRJNA747871_OIF37_33940,0.99,0.99,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34160,PRJNA747871_OIF37_33945,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34165,PRJNA747871_OIF37_33950,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34170,PRJNA747871_OIF37_33955,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34175,PRJNA747871_OIF37_33960,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34180,PRJNA747871_OIF37_33965,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34185,PRJNA747871_OIF37_33970,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34190,PRJNA747871_OIF37_33975,0.99,0.99,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34195,PRJNA747871_OIF37_33980,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34200,PRJNA747871_OIF37_33985,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34205,PRJNA747871_OIF37_33990,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34210,PRJNA747871_OIF37_33995,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34215,PRJNA747871_OIF37_34000,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34220,PRJNA747871_OIF37_34005,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34225,PRJNA747871_OIF37_34010,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34230,PRJNA747871_OIF37_34015,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34235,PRJNA747871_OIF37_34020,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34240,PRJNA747871_OIF37_34025,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34245,PRJNA747871_OIF37_34030,0.99,0.99,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34250,PRJNA747871_OIF37_34035,1.0,1.00,,,,
CP109317.region027,CP109522.region026,OH791_34255,OIF37_34040,0.99,0.99,68122.0,67906.0,68121.0,67905.0
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34260,PRJNA747871_OIF37_34045,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34265,PRJNA747871_OIF37_34050,0.99,0.99,,,,
CP109317.region027,CP109522.region026,OH791_34270,OIF37_34055,0.98,0.99,70963.0,70300.0,70953.0,70290.0
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34280,PRJNA747871_OIF37_34065,1.0,1.00,,,,
CP109317.region027,CP109522.region026,OH791_34285,OIF37_34070,1.0,1.00,72960.0,72786.0,72951.0,72777.0
CP109317.region027,CP109522.region026,OH791_34290,OIF37_34075,0.78,0.79,72971.0,73285.0,72962.0,73268.0
CP109317.region027,CP109522.region026,OH791_34295,OIF37_34080,0.97,0.97,73601.0,74105.0,73584.0,74088.0
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34300,PRJNA747871_OIF37_34085,0.99,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34305,PRJNA747871_OIF37_34090,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34310,PRJNA747871_OIF37_34095,1.0,1.00,,,,
CP109317.region027,CP109522.region026,PRJNA747871_OH791_34315,PRJNA747871_OIF37_34100,0.99,0.99,,,,
