seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32245,PRJNA747871_OG590_32195,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32250,PRJNA747871_OG590_32200,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32255,PRJNA747871_OG590_32205,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32260,PRJNA747871_OG590_32210,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32265,PRJNA747871_OG590_32215,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32270,PRJNA747871_OG590_32220,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32275,PRJNA747871_OG590_32225,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32280,PRJNA747871_OG590_32230,1.0,1.00,,
CP108057.region022,CP108768.region020,PRJNA747871_OHU17_32285,PRJNA747871_OG590_32235,1.0,1.00,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32000,PRJNA747871_OOK52_33110,0.84,0.89,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32005,PRJNA747871_OOK52_33115,0.88,0.93,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32010,PRJNA747871_OOK52_33120,0.87,0.91,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32015,PRJNA747871_OOK52_33125,0.83,0.87,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32020,PRJNA747871_OOK52_33130,0.85,0.91,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32025,PRJNA747871_OOK52_33135,0.94,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32030,PRJNA747871_OOK52_33140,0.85,0.89,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32035,PRJNA747871_OOK52_33145,0.93,0.94,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32040,PRJNA747871_OOK52_33205,0.98,0.98,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32045,PRJNA747871_OOK52_33210,0.93,0.95,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32050,PRJNA747871_OOK52_33215,0.82,0.89,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32055,PRJNA747871_OOK52_33220,0.95,0.98,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32060,PRJNA747871_OOK52_33225,0.87,0.91,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32065,PRJNA747871_OOK52_33230,0.92,0.94,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32070,PRJNA747871_OOK52_33235,0.78,0.83,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32075,PRJNA747871_OOK52_33240,0.89,0.93,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32080,PRJNA747871_OOK52_33245,0.96,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32085,PRJNA747871_OOK52_33250,0.89,0.92,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32090,PRJNA747871_OOK52_33255,0.94,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32095,PRJNA747871_OOK52_33260,0.97,0.98,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32100,PRJNA747871_OOK52_33265,0.95,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32105,PRJNA747871_OOK52_33270,0.93,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32110,PRJNA747871_OOK52_33275,0.73,0.80,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32115,PRJNA747871_OOK52_33280,0.94,0.96,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32120,PRJNA747871_OOK52_33285,0.87,0.89,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32125,PRJNA747871_OOK52_33290,0.79,0.83,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32130,PRJNA747871_OOK52_33295,0.94,0.95,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32135,PRJNA747871_OOK52_33300,0.95,0.99,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32140,PRJNA747871_OOK52_33305,0.88,0.93,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32145,PRJNA747871_OOK52_33310,0.94,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32150,PRJNA747871_OOK52_33315,0.84,0.88,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32155,PRJNA747871_OOK52_33320,0.96,0.99,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32160,PRJNA747871_OOK52_33325,0.98,0.98,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32165,PRJNA747871_OOK52_33330,0.96,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32170,PRJNA747871_OOK52_33335,0.94,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32175,PRJNA747871_OOK52_33340,0.9,0.95,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32180,PRJNA747871_OOK52_33345,0.87,0.92,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32185,PRJNA747871_OOK52_33350,0.91,0.94,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32190,PRJNA747871_OOK52_33355,0.93,0.96,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32195,PRJNA747871_OOK52_33360,0.87,0.90,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32200,PRJNA747871_OOK52_33365,0.89,0.94,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32205,PRJNA747871_OOK52_33370,0.89,0.92,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32210,PRJNA747871_OOK52_33375,0.8,0.85,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32215,PRJNA747871_OOK52_33380,0.75,0.83,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32220,PRJNA747871_OOK52_33385,0.81,0.86,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32225,PRJNA747871_OOK52_33390,0.85,0.89,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32230,PRJNA747871_OOK52_33395,0.95,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32235,PRJNA747871_OOK52_33400,0.96,0.97,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32240,PRJNA747871_OOK52_33405,0.85,0.90,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32245,PRJNA747871_OOK52_33420,0.83,0.88,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32255,PRJNA747871_OOK52_33425,0.79,0.87,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32265,PRJNA747871_OOK52_33435,0.92,0.94,,
CP108057.region022,NBC_01565_3.region021,PRJNA747871_OHU17_32285,PRJNA747871_OOK52_33440,0.94,0.97,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04445,PRJNA747871_OG590_32235,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04450,PRJNA747871_OG590_32230,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04455,PRJNA747871_OG590_32225,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04460,PRJNA747871_OG590_32220,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04465,PRJNA747871_OG590_32215,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04470,PRJNA747871_OG590_32205,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04475,PRJNA747871_OG590_32200,0.98,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04480,PRJNA747871_OG590_32195,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04485,PRJNA747871_OG590_32190,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04490,PRJNA747871_OG590_32185,0.98,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04495,PRJNA747871_OG590_32180,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04500,PRJNA747871_OG590_32175,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04505,PRJNA747871_OG590_32170,0.98,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04510,PRJNA747871_OG590_32165,0.98,0.98,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04515,PRJNA747871_OG590_32160,0.95,0.96,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04520,PRJNA747871_OG590_32155,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04525,PRJNA747871_OG590_32150,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04530,PRJNA747871_OG590_32145,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04535,PRJNA747871_OG590_32140,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04540,PRJNA747871_OG590_32135,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04545,PRJNA747871_OG590_32130,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04550,PRJNA747871_OG590_32125,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04555,PRJNA747871_OG590_32120,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04560,PRJNA747871_OG590_32115,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04565,PRJNA747871_OG590_32110,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04570,PRJNA747871_OG590_32105,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04575,PRJNA747871_OG590_32100,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04580,PRJNA747871_OG590_32095,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04585,PRJNA747871_OG590_32090,0.98,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04590,PRJNA747871_OG590_32085,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04595,PRJNA747871_OG590_32080,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04600,PRJNA747871_OG590_32075,0.95,0.96,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04605,PRJNA747871_OG590_32070,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04610,PRJNA747871_OG590_32065,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04615,PRJNA747871_OG590_32060,0.96,0.97,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04620,PRJNA747871_OG590_32055,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04625,PRJNA747871_OG590_32050,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04630,PRJNA747871_OG590_32045,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04635,PRJNA747871_OG590_32040,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04640,PRJNA747871_OG590_32035,0.98,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04645,PRJNA747871_OG590_32030,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04650,PRJNA747871_OG590_32025,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04655,PRJNA747871_OG590_32020,0.95,0.96,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04660,PRJNA747871_OG590_32015,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04665,PRJNA747871_OG590_32010,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04670,PRJNA747871_OG590_32005,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04675,PRJNA747871_OG590_32000,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04680,PRJNA747871_OG590_31995,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04685,PRJNA747871_OG590_31990,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04690,PRJNA747871_OG590_31985,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04695,PRJNA747871_OG590_31980,0.99,0.99,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04700,PRJNA747871_OG590_31975,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04705,PRJNA747871_OG590_31970,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04710,PRJNA747871_OG590_31965,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04715,PRJNA747871_OG590_31960,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04720,PRJNA747871_OG590_31955,0.99,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04725,PRJNA747871_OG590_31950,1.0,1.00,,
CP108577.region004,CP108768.region020,PRJNA747871_OG224_04730,PRJNA747871_OG590_31945,0.98,0.99,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04440,PRJNA747871_OOK52_33445,0.93,0.96,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04445,PRJNA747871_OOK52_33440,0.95,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04465,PRJNA747871_OOK52_33435,0.91,0.94,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04470,PRJNA747871_OOK52_33425,0.8,0.88,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04480,PRJNA747871_OOK52_33420,0.84,0.88,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04485,PRJNA747871_OOK52_33405,0.85,0.90,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04490,PRJNA747871_OOK52_33400,0.95,0.96,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04495,PRJNA747871_OOK52_33395,0.95,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04500,PRJNA747871_OOK52_33390,0.85,0.88,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04505,PRJNA747871_OOK52_33385,0.82,0.86,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04510,PRJNA747871_OOK52_33380,0.75,0.83,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04515,PRJNA747871_OOK52_33375,0.8,0.86,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04520,PRJNA747871_OOK52_33370,0.88,0.91,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04525,PRJNA747871_OOK52_33365,0.89,0.94,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04530,PRJNA747871_OOK52_33360,0.87,0.89,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04535,PRJNA747871_OOK52_33355,0.93,0.96,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04540,PRJNA747871_OOK52_33350,0.91,0.94,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04545,PRJNA747871_OOK52_33345,0.87,0.93,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04550,PRJNA747871_OOK52_33340,0.89,0.95,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04555,PRJNA747871_OOK52_33335,0.94,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04560,PRJNA747871_OOK52_33330,0.96,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04565,PRJNA747871_OOK52_33325,0.98,0.98,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04570,PRJNA747871_OOK52_33320,0.96,0.99,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04575,PRJNA747871_OOK52_33315,0.84,0.88,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04580,PRJNA747871_OOK52_33310,0.95,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04585,PRJNA747871_OOK52_33305,0.89,0.93,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04590,PRJNA747871_OOK52_33300,0.95,0.99,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04595,PRJNA747871_OOK52_33295,0.94,0.95,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04600,PRJNA747871_OOK52_33290,0.8,0.84,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04605,PRJNA747871_OOK52_33285,0.87,0.89,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04610,PRJNA747871_OOK52_33280,0.94,0.96,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04615,PRJNA747871_OOK52_33275,0.74,0.82,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04620,PRJNA747871_OOK52_33270,0.93,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04625,PRJNA747871_OOK52_33265,0.95,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04630,PRJNA747871_OOK52_33260,0.97,0.98,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04635,PRJNA747871_OOK52_33255,0.94,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04640,PRJNA747871_OOK52_33250,0.89,0.92,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04645,PRJNA747871_OOK52_33245,0.98,0.98,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04650,PRJNA747871_OOK52_33240,0.89,0.92,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04655,PRJNA747871_OOK52_33235,0.79,0.83,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04660,PRJNA747871_OOK52_33230,0.91,0.93,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04665,PRJNA747871_OOK52_33225,0.87,0.91,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04670,PRJNA747871_OOK52_33220,0.95,0.98,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04675,PRJNA747871_OOK52_33215,0.82,0.89,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04680,PRJNA747871_OOK52_33210,0.93,0.95,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04685,PRJNA747871_OOK52_33205,0.98,0.98,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04690,PRJNA747871_OOK52_33145,0.93,0.95,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04695,PRJNA747871_OOK52_33140,0.84,0.88,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04700,PRJNA747871_OOK52_33135,0.94,0.97,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04705,PRJNA747871_OOK52_33130,0.85,0.91,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04710,PRJNA747871_OOK52_33125,0.83,0.87,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04715,PRJNA747871_OOK52_33120,0.87,0.91,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04720,PRJNA747871_OOK52_33115,0.88,0.92,,
CP108577.region004,NBC_01565_3.region021,PRJNA747871_OG224_04725,PRJNA747871_OOK52_33110,0.84,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31950,PRJNA747871_OOK52_33110,0.84,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31955,PRJNA747871_OOK52_33115,0.88,0.93,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31960,PRJNA747871_OOK52_33120,0.87,0.91,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31965,PRJNA747871_OOK52_33125,0.83,0.87,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31970,PRJNA747871_OOK52_33130,0.85,0.91,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31975,PRJNA747871_OOK52_33135,0.94,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31980,PRJNA747871_OOK52_33140,0.85,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31985,PRJNA747871_OOK52_33145,0.93,0.94,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31990,PRJNA747871_OOK52_33205,0.98,0.98,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_31995,PRJNA747871_OOK52_33210,0.93,0.95,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32000,PRJNA747871_OOK52_33215,0.82,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32005,PRJNA747871_OOK52_33220,0.95,0.98,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32010,PRJNA747871_OOK52_33225,0.87,0.91,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32015,PRJNA747871_OOK52_33230,0.92,0.94,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32020,PRJNA747871_OOK52_33235,0.78,0.83,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32025,PRJNA747871_OOK52_33240,0.89,0.93,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32030,PRJNA747871_OOK52_33245,0.96,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32035,PRJNA747871_OOK52_33250,0.89,0.92,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32040,PRJNA747871_OOK52_33255,0.94,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32045,PRJNA747871_OOK52_33260,0.97,0.98,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32050,PRJNA747871_OOK52_33265,0.95,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32055,PRJNA747871_OOK52_33270,0.93,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32060,PRJNA747871_OOK52_33275,0.73,0.80,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32065,PRJNA747871_OOK52_33280,0.94,0.96,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32070,PRJNA747871_OOK52_33285,0.87,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32075,PRJNA747871_OOK52_33290,0.79,0.83,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32080,PRJNA747871_OOK52_33295,0.94,0.95,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32085,PRJNA747871_OOK52_33300,0.95,0.99,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32090,PRJNA747871_OOK52_33305,0.88,0.92,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32095,PRJNA747871_OOK52_33310,0.94,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32100,PRJNA747871_OOK52_33315,0.84,0.88,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32105,PRJNA747871_OOK52_33320,0.96,0.99,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32110,PRJNA747871_OOK52_33325,0.98,0.98,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32115,PRJNA747871_OOK52_33330,0.96,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32120,PRJNA747871_OOK52_33335,0.94,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32125,PRJNA747871_OOK52_33340,0.9,0.95,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32130,PRJNA747871_OOK52_33345,0.87,0.92,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32135,PRJNA747871_OOK52_33350,0.91,0.94,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32140,PRJNA747871_OOK52_33355,0.93,0.96,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32145,PRJNA747871_OOK52_33360,0.87,0.90,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32150,PRJNA747871_OOK52_33365,0.89,0.94,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32155,PRJNA747871_OOK52_33370,0.89,0.92,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32160,PRJNA747871_OOK52_33375,0.8,0.85,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32165,PRJNA747871_OOK52_33380,0.75,0.83,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32170,PRJNA747871_OOK52_33385,0.81,0.86,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32175,PRJNA747871_OOK52_33390,0.85,0.89,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32180,PRJNA747871_OOK52_33395,0.95,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32185,PRJNA747871_OOK52_33400,0.96,0.97,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32190,PRJNA747871_OOK52_33405,0.85,0.90,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32195,PRJNA747871_OOK52_33420,0.83,0.88,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32205,PRJNA747871_OOK52_33425,0.79,0.87,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32215,PRJNA747871_OOK52_33435,0.92,0.94,,
CP108768.region020,NBC_01565_3.region021,PRJNA747871_OG590_32235,PRJNA747871_OOK52_33440,0.94,0.97,,
