seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_34980,PRJNA747871_OOK48_34425,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_34985,PRJNA747871_OOK48_34420,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_34990,PRJNA747871_OOK48_34415,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_34995,PRJNA747871_OOK48_34410,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35000,PRJNA747871_OOK48_34405,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35005,PRJNA747871_OOK48_34400,0.95,0.97,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35010,PRJNA747871_OOK48_34395,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35020,PRJNA747871_OOK48_34385,0.91,0.93,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35025,PRJNA747871_OOK48_34380,0.94,0.97,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35030,PRJNA747871_OOK48_34375,0.92,0.92,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35035,PRJNA747871_OOK48_34370,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35040,PRJNA747871_OOK48_34365,0.98,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35045,PRJNA747871_OOK48_34360,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35050,PRJNA747871_OOK48_34355,0.94,0.96,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35055,PRJNA747871_OOK48_34350,0.93,0.95,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35060,PRJNA747871_OOK48_34345,0.98,0.98,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35075,PRJNA747871_OOK48_34335,0.77,0.77,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35080,PRJNA747871_OOK48_34330,0.98,0.98,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35085,PRJNA747871_OOK48_34325,0.98,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35090,PRJNA747871_OOK48_34320,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35095,PRJNA747871_OOK48_34315,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35100,PRJNA747871_OOK48_34310,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35105,PRJNA747871_OOK48_34305,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35110,PRJNA747871_OOK48_34300,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35115,PRJNA747871_OOK48_34295,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35120,PRJNA747871_OOK48_34290,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35125,PRJNA747871_OOK48_34285,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35130,PRJNA747871_OOK48_34280,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35135,PRJNA747871_OOK48_34275,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35140,PRJNA747871_OOK48_34270,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35145,PRJNA747871_OOK48_34265,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35150,PRJNA747871_OOK48_34260,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35155,PRJNA747871_OOK48_34255,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35160,PRJNA747871_OOK48_34250,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35165,PRJNA747871_OOK48_34245,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35170,PRJNA747871_OOK48_34240,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35175,PRJNA747871_OOK48_34235,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35180,PRJNA747871_OOK48_34230,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35185,PRJNA747871_OOK48_34225,0.97,0.97,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35190,PRJNA747871_OOK48_34220,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35195,PRJNA747871_OOK48_34215,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35200,PRJNA747871_OOK48_34210,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35205,PRJNA747871_OOK48_34205,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35210,PRJNA747871_OOK48_34200,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35215,PRJNA747871_OOK48_34195,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35220,PRJNA747871_OOK48_34190,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35225,PRJNA747871_OOK48_34185,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35230,PRJNA747871_OOK48_34180,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35235,PRJNA747871_OOK48_34175,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35240,PRJNA747871_OOK48_34170,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35245,PRJNA747871_OOK48_34165,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35250,PRJNA747871_OOK48_34160,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35255,PRJNA747871_OOK48_34155,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35260,PRJNA747871_OOK48_34150,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35265,PRJNA747871_OOK48_34145,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35270,PRJNA747871_OOK48_34140,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35275,PRJNA747871_OOK48_34135,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35280,PRJNA747871_OOK48_34130,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35285,PRJNA747871_OOK48_34125,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35290,PRJNA747871_OOK48_34120,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35295,PRJNA747871_OOK48_34115,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35300,PRJNA747871_OOK48_34110,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35305,PRJNA747871_OOK48_34105,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35310,PRJNA747871_OOK48_34100,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35315,PRJNA747871_OOK48_34095,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35320,PRJNA747871_OOK48_34090,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35325,PRJNA747871_OOK48_34085,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35330,PRJNA747871_OOK48_34080,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35335,PRJNA747871_OOK48_34075,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35340,PRJNA747871_OOK48_34070,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35345,PRJNA747871_OOK48_34065,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35350,PRJNA747871_OOK48_34060,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35355,PRJNA747871_OOK48_34055,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35360,PRJNA747871_OOK48_34050,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35365,PRJNA747871_OOK48_34045,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35370,PRJNA747871_OOK48_34040,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35375,PRJNA747871_OOK48_34035,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35380,PRJNA747871_OOK48_34030,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35385,PRJNA747871_OOK48_34025,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35390,PRJNA747871_OOK48_34020,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35395,PRJNA747871_OOK48_34015,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35400,PRJNA747871_OOK48_34010,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35405,PRJNA747871_OOK48_34005,0.99,0.99,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35410,PRJNA747871_OOK48_34000,0.96,0.97,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35415,PRJNA747871_OOK48_33995,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35420,PRJNA747871_OOK48_33990,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35425,PRJNA747871_OOK48_33985,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35430,PRJNA747871_OOK48_33980,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35435,PRJNA747871_OOK48_33975,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35440,PRJNA747871_OOK48_33970,0.98,0.98,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35445,PRJNA747871_OOK48_33965,0.97,0.97,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35450,PRJNA747871_OOK48_33960,0.96,0.96,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35455,PRJNA747871_OOK48_33955,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35460,PRJNA747871_OOK48_33950,0.98,0.98,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35465,PRJNA747871_OOK48_33945,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35470,PRJNA747871_OOK48_33940,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35475,PRJNA747871_OOK48_33935,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35480,PRJNA747871_OOK48_33930,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35485,PRJNA747871_OOK48_33925,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35490,PRJNA747871_OOK48_33920,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35495,PRJNA747871_OOK48_33915,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35500,PRJNA747871_OOK48_33910,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35505,PRJNA747871_OOK48_33905,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35510,PRJNA747871_OOK48_33900,0.99,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35515,PRJNA747871_OOK48_33895,1.0,1.00,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35520,PRJNA747871_OOK48_33890,0.96,0.96,,,,
NBC_01458_8.region001,NBC_01548_4.region001,PRJNA747871_OG359_35525,PRJNA747871_OOK48_33885,1.0,1.00,,,,
