bgc_id,genome_id,region,accession,start_pos,end_pos,contig_edge,region_length,most_similar_known_cluster_id,most_similar_known_cluster_description,manual_assessment,most_similar_known_cluster_type,similarity,source,gbk_path,product,bigscape_class,gcf_0.30,gcf_0.40,gcf_0.50,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30,project_name
CP108408.region004,NBC_01300,1.4,CP108408,345963.0,414745.0,False,68782.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01300/CP108408.region004.gbk,transAT-PKS.NRPS-like.terpene.RRE-containing.lassopeptide,Others,12903.0,24583.0,24583.0,12413.0,3998.0,unknown_family,u_Others_3998,cycloheximide
CP108455.region027,NBC_01267,1.27,CP108455,7753659.0,7840673.0,False,87014.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01267/CP108455.region027.gbk,transAT-PKS.NRPS-like.NRPS,PKS-NRP_Hybrids,13550.0,13550.0,13550.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108509.region005,NBC_01237,2.5,CP108509,866983.0,997939.0,False,130956.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.3333333333333333,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01237/CP108509.region005.gbk,transAT-PKS.T1PKS.RiPP-like.T3PKS.NRPS,Others,14568.0,22303.0,22303.0,12131.0,77.0,known_family,carbapenem MM4550,cycloheximide
CP108644.region007,NBC_01116,1.7,CP108644,733669.0,805156.0,False,71487.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01116/CP108644.region007.gbk,transAT-PKS.NRPS-like,PKS-NRP_Hybrids,15829.0,16121.0,22905.0,10239.0,4367.0,unknown_family,u_PKS-NRP_Hybrids_4367,cycloheximide
CP108685.region001,NBC_01014,1.1,CP108685,27367.0,113983.0,False,86616.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01014/CP108685.region001.gbk,transAT-PKS.NRPS-like.NRPS,PKS-NRP_Hybrids,13550.0,13550.0,13550.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP108692.region034,NBC_01010,1.34,CP108692,8178693.0,8250855.0,False,72162.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01010/CP108692.region034.gbk,transAT-PKS.NRPS-like.lanthipeptide-class-iv,Others,16229.0,24583.0,24583.0,16229.0,1.0,known_family,tubercidin,cycloheximide
CP108734.region004,NBC_00984,1.4,CP108734,581946.0,670017.0,False,88071.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.5555555555555556,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_00984/CP108734.region004.gbk,transAT-PKS.NAPAA.NRPS-like,PKS-NRP_Hybrids,17115.0,17115.0,17115.0,10239.0,2130.0,unknown_family,u_PKS-NRP_Hybrids_2130,cycloheximide
CP109118.region001,NBC_01766,1.1,CP109118,14805.0,101409.0,False,86604.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01766/CP109118.region001.gbk,transAT-PKS.NRPS-like.NRPS,PKS-NRP_Hybrids,13550.0,13550.0,13550.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109323.region025,NBC_01592,1.25,CP109323,8620480.0,8718191.0,False,97711.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01592/CP109323.region025.gbk,transAT-PKS.NRPS-like.T1PKS,PKS-NRP_Hybrids,23806.0,23806.0,23806.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
CP109368.region003,NBC_01556,1.3,CP109368,444630.0,535004.0,False,90374.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6666666666666666,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01556/CP109368.region003.gbk,CDPS.NRPS-like.lanthipeptide-class-iv.transAT-PKS,Others,16229.0,24583.0,24583.0,16229.0,1.0,known_family,tubercidin,cycloheximide
NBC_01363_2.region008,NBC_01363,2.8,NBC_01363_2,2240821.0,2329808.0,False,88987.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01363/NBC_01363_2.region008.gbk,transAT-PKS.NAPAA.NRPS-like,PKS-NRP_Hybrids,17115.0,17115.0,17115.0,10239.0,2130.0,unknown_family,u_PKS-NRP_Hybrids_2130,cycloheximide
NBC_01433_7.region004,NBC_01433,2.4,NBC_01433_7,524171.0,648171.0,False,124000.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.3333333333333333,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01433/NBC_01433_7.region004.gbk,transAT-PKS.T1PKS.RiPP-like.T3PKS.NRPS,Others,30916.0,31267.0,31267.0,12413.0,3598.0,unknown_family,u_Others_3598,cycloheximide
NBC_01500_2.region001,NBC_01500,2.1,NBC_01500_2,14859.0,101507.0,False,86648.0,BGC0000175,cycloheximide,cycloheximide,Polyketide:Trans-AT type I polyketide,0.6111111111111112,bgcflow,data/external/G1034_20230801/antismash/7.0.0/NBC_01500/NBC_01500_2.region001.gbk,transAT-PKS.NRPS-like.NRPS,PKS-NRP_Hybrids,13550.0,13550.0,13550.0,10239.0,82.0,unknown_family,u_PKS-NRP_Hybrids_82,cycloheximide
BGC0000175,unknown,,,,,,,,,,,,MIBIG,data/external/MIBIG/BGC0000175.gbk,,,,,,,,,,cycloheximide
BGC0000175.region001,unknown,,,,,,,,,,,,MIBIG,data/external/MIBIG/BGC0000175.region001.gbk,,,,,,,,,,cycloheximide
